Year,Ranking,SongName,ArtistName,URL,Lyrics
2017,37,BLUE MOON (Prod. GroovyRoom),효린,30367365,"어서 날 알아보길 바래 
나 없는 넌 안 되겠다고 말해 
깨고 또 깨어나도 
반복되는 깊고 슬픈 꿈 
내 머릴 쓰다듬고 
이제 괜찮다고 말해 
메마른 너의 눈빛은 
make me crazy 
둘 사이 파랗고 위태로운 
다리를 건너 
나밖에 몰랐었던 너 
사랑이 전부였던 나 
그곳으로 난 돌아가길 바래 
날 끌어당겨 작은 틈도 없게 해줘
네게 안겨 지친 맘을 쉬고 싶어
발이 땅에 닿지 않는 이별 위를 
혼자 허우적대며 걷지 않게 해줘 
I walk on the moon in the air 
I walk on the moon in the air 
바닥 출신의 신사가 널 원해 
이 신사는 never leave you lonely 
오늘 낮 오늘 밤 아 오늘 다 
너한테 내줄래 무료로 다 전세 
내 동네로 와 도시를 나와줘 
도시의 공주님 나에게 맡겨 널 
걱정 마 돈 벌어 구매할래 니 시간 
말 안 할랬는데 
내가 스타래 서울시가 
널 탐하는 남자는 villain 
영웅은 단번에 악당을 killin 
야망이 가득한 난 그 후 널 안고 
총 모양 오른손을 한 채로 1llin 
Baby girl 나와 그댄 어려 
시간은 많잖아 
나와 몇 억 초를 세버려 
Mooooah 오늘뿐여도 yes 
죽을 때까지라면 더 yes princess 
날 끌어당겨 작은 틈도 없게 해줘
네게 안겨 지친 맘을 쉬고 싶어
발이 땅에 닿지 않는 이별 위를
혼자 허우적대며 걷지 않게 해줘
I walk on the moon in the air
I walk on the moon in the air
I walk on the moon in the air
I walk on the moon in the air"
2017,38,가시나,선미,30587846,"너의 싸늘해진 그 눈빛이
나를 죽이는 거야 
커지던 니 맘의 불씨
재만 남은 거야 왜
시간이 약인가 봐 
어째 갈수록 나 약하잖아
슬픈 아픔도 
함께 무뎌지는 거야
좋아 이젠 너를 잊을 수 있게 
꽃같이 살래 나답게
Can't nobody stop me now no try me 
나의 향길 원해 모두가 
바보처럼 왜 너만 몰라
정말 미친 거 아냐 넌
왜 예쁜 날 두고 가시나
날 두고 가시나
왜 예쁜 날 두고 가시나
날 두고 떠나가시나
그리 쉽게 떠나가시나
같이 가자고 
약속해놓고 
가시나 가시나 
날카로운 날 보고 넌
고개 숙일 거야 
가시 난 내 모습이
더 깊숙이 파고들 거야 eh
이미 꺾은 거잖아 
굳이 미안해하지 마
정말 꺾인 건 지금 내가
아냐 바로 너야
좋아 이젠 너를 잊을 수 있게
꽃같이 살래 나답게
Can't nobody stop me now no try me 
나의 향길 원해 모두가 
바보처럼 왜 너만 몰라
정말 미친 거 아냐 넌
왜 예쁜 날 두고 가시나
날 두고 가시나
왜 예쁜 날 두고 가시나
날 두고 떠나가시나
그리 쉽게 떠나가시나
같이 가자고
약속 해놓고
가시나 가시나 
너는 졌고 나는 폈어
And it's over 
다시 돌아온다 해도 
지금 당장은 나 없이 
매일 잘 살 수 있을 것 같지
암만 생각해봐도 미친 거 아냐 넌
왜 예쁜 날 두고 가시나
날 두고 가시나
왜 예쁜 날 두고 가시나
날 두고 떠나가시나
그리 쉽게 떠나가시나
같이 가자고 
약속해놓고 
가시나 가시나"
2017,39,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,30049271,"Girl 말해줘 네 마음 바로 지금
Baby 같이 올라가자 하늘 위로
All I wanna do is kick it with you
너의 몸매 그린 것만 같아 미술
오늘 의상처럼 네 마음도 씨쓰루
All I wanna do is kick it with you
Girl 뭐가 중요한지
baby 바로 말해줄게
나 지금 5천만원짜리 시계 찼지만
나는 너를 훨씬 아끼지 babe
네가 원한다면 안 찰게
허세 따위는 안 통하니까
넌 정말 신기한 여자
나를 노력하게 만드니까
baby oh yeah
우리 둘의 밤을 상상했어
girl all night
몸에 타투를 보여줘
If it's alright
Girl 말해줘 네 마음 바로 지금
Baby 같이 올라가자 하늘 위로
All I wanna do is kick it with you
너의 몸매 그린 것만 같아 미술
오늘 의상처럼 네 마음도 씨쓰루
All I wanna do is kick it with you
어떡해 내 맘에 네가 들어오려 해
쉽게 빠질까 봐 위험해 보여
조심하려 할 때
움직여지지 않아
날 보는 네 시선이 내 몸을 감아
하나로 얽혀 너와 나
이제부턴 아무도 풀지 못해
뻔하지 않게 우연같이 만나 baby
서로에게 녹아들어
오늘밤 우리 기분은 저 하늘 구름 위
네 몸에 타투를 보여줘
이미 내 맘은 준비되어있어
Boy 말할게 내 마음 바로 지금
그래 같이 올라가자 하늘 위로
All I wanna do is kick it with you
네가 원한대로 내 대답은 Me too
이제부터 널 부르게 해줘 My boo
All I wanna do is kick it with you
내가 하고 싶은 모든 것 뒤엔
너와 함께 가 생략 되어 있지
요즘 인기 많은
교포오빠들과는 달라
김치 향기가 배어있지
덕분에 난 몰아 호랑이
택 달린 옷은 방에 쌓여가고 있어
밤에 입어 편하게
이젠 너는 나 나는 너로 구분 짓고
ALL I WANNA DO 라고 말해 편하게
너의 옆자리를 상상할 거고
그곳에는 내가 있게 될 거야
그리고 너에 대해 장담하건대
뭐든 할 수 있을 거라고 믿게 될 거야
Girl 말해줘 네 마음 바로 지금
Baby 같이 올라가자 하늘 위로
All I wanna do is kick it with you
너의 몸매 그린 것만 같아 미술
오늘 의상처럼 네 마음도 씨쓰루
All I wanna do is kick it with you"
2017,40,어디에도,엠씨더맥스,8033528,"차가워진 눈빛을 바라보며
이별의 말을 전해 들어요
아무 의미 없던 노래 가사가
아프게 귓가에 맴돌아요
다시 겨울이 시작되듯이
흩어지는 눈 사이로
그대 내 맘에 쌓여만 가네
떠나지 말라는
그런 말도 하지 못하고
고개를 떨구던 뒷모습만
그대 내게 오지 말아요
두 번 다시 이런 사랑 하지 마요
그댈 추억하기보단 기다리는 게
부서진 내 맘이 더 아파와
다시 누군가를 만나서
결국 우리 사랑 지워내도
행복했던 것만 기억에 남아
나를 천천히 잊어 주기를
아무것도 마음대로 안 돼요
아픔은 그저 나를 따라와
밤새도록 커져 버린 그리움
언제쯤 익숙해져 가나요
많은 날들이 떠오르네요
우리가 나눴던 날들
애써 감추고 돌아서네요
떠나지 말라는
그런 말도 하지 못하고
고개를 떨구던 뒷모습만
그대 내게 오지 말아요
두 번 다시 이런 사랑 하지 마요
그댈 추억하기보단 기다리는 게
부서진 내 맘이 더 아파와
다시 누군가를 만나서
결국 우리 사랑 지워내도
행복했던 것만 기억에 남아
나를 천천히 잊어 주기를
부를 수도 없이 멀어진 그대가
지나치는 바람에도 목이 메어와
어디에도 그대가 살아서
우린 사랑하면 안 돼요
다가갈수록 미워지니까
행복했던 것만 기억에 남아
나를 천천히 잊어 가기를
사랑했던"
2017,41,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),8143111,"아직도 비가 내리면
빗 소릴 beat 삼아
너를 끄적이곤 해
괜찮지 않아 난 내일도
알람이 아닌 그리움이
날 깨울게 뻔해
난 다시 한 번
나의 널 안고 싶어 잡고 싶어
너의 반짝이는 눈 속에서
날 보고 싶어
이렇게 널 보내고
후회 속에 살고 있어
혹시 이 노랠 듣게 돼도
그냥 듣고 흘려줄래
넌 나에게 돌아오지 마
날 보지 마 지나쳐가
넌 행복해야 하니까
널 닮은 사람과 행복하게 살아
okay 이건 널 그리워하는 노래
but 절대로 하지는 말아 오해
혹 널 내게 다시
돌아오게 하기 위해
부르는 노래는 아니니까
솔직히 말할게 i wanna go back
이렇게 다 남아있지 내 phone엔
하지만 이젠 알아 너의 곁엔
나보다는 그녀가 더
잘 어울리는 것 같애
웃기지 마 난 너에게
지금처럼 가사 거리일 뿐
아무것도 아닌 걸
4분도 넘지 않는 이 노래에
담길 만큼 우리가 했던 사랑은
조그맣지 않은 걸
걍 꺼지라 해 알아듣기 쉽게
널 위한 이별 같은 소리
난 이해 못 해
그게 아님 당장 이 노래 멈춰
아무 일 없던 것처럼 나를 안아줘
넌 나에게 돌아오지 마
날 보지 마 지나쳐가
넌 행복해야 하니까
널 닮은 사람과 행복하게 살아
만약에 내가 너에게 전활 걸거나
너의 집 앞에서
널 기다리고 있거나
비가 많이 내리는 날에는
전화길 꺼놔
잠깐일 거야 그건 그냥 다 쇼야
맘 약해지지 말고 잘 생각해
힘들어했잖아 이기적인 나의
말투와 행동
그리고 친굴 만날 때도
착한 넌 항상
내 눈치를 봐야 했겠지
넌 불행할 자격이 없어
난 자신 없어
너만큼 좋은 여자가 되기엔
그래서 널 놓아주는 것 말곤
방법이 없어
너에게 바라진 않아 이해
이렇게 돌아서지 마
너 아닌 사람과
어떻게 행복하란 말이야
난 행복해야 하니까
네가 필요해 난 네가 필요해"
2017,42,I LUV IT,싸이 (PSY),30403589,"내 나이 사십 babe
울 엄마 귀한 자식 babe
직업은 댄스 가수 babe
15년째 딴따라
A yeah
기술보다는 예술이 I LUV IT
실력보다는 매력이 I LUV IT
품격보다는 파격이 I LUV IT
사치보다는 가치가 좋아 I LUV IT
자신을 LUV IT 여러분도 LUV IT
앞뒤 양옆 사람들 
I LUV IT so much
남 걱정에 잠은 자셨냐
니 시방 밥은 자셨냐
생선을 먹을 땐 가시 발라먹어
수박을 먹을 때는 씨 발라먹어
날 좋아하는 분들 내 사랑 먹어
욕하고 모욕하고 그랬다 카더라 
카는 분들 모여 이거나 먹어
I LUV IT I LUV IT I LUV IT 
Oh yes
I LUV IT I LUV IT I LUV IT 
유후
I LUV IT I LUV IT I LUV IT 
I LUV IT
만사가 다 오케이야 
어절씨구 옹헤야
We like 2 party babe
가끔은 추억 팔이 babe
그 추억은 수억짜리 babe
그 돈 줘도 안 팔아
A yeah
개미보단 베짱이 I LUV IT
반칙보단 변칙이 I LUV IT
화풀이보단 뒤풀이 I LUV IT
선비보단 좀비가 좋아 I LUV IT
나의 fan LUV IT 안티 I LUV IT
앞뒤 양옆 사람들
I LUV IT so much
남 걱정에 잠은 자셨냐
니 시방 밥은 자셨냐
생선을 먹을 땐 가시 발라먹어
수박을 먹을 때는 씨 발라먹어
날 좋아하는 분들 내 사랑 먹어
욕하고 모욕하고 그랬다 카더라 
카는 분들 모여 이거나 먹어
I LUV IT I LUV IT I LUV IT 
Oh yes
I LUV IT I LUV IT I LUV IT 
유후
I LUV IT I LUV IT I LUV IT 
I LUV IT
만사가 다 오케이야 
어절씨구 옹헤야
난 극단적인 놈 중간을 몰라요
이 정도는 껌 껌 껌 껌
난 끝장 보는 놈 중간이 없어요
누워서 떡 떡 떡 먹
한번 더
I LUV IT I LUV IT I LUV IT 
Oh yes
I LUV IT I LUV IT I LUV IT 
유후
I LUV IT I LUV IT I LUV IT 
I LUV IT
만사가 다 오케이야 
어절씨구 옹헤야
오오오오오오오 좋아 좋아 좋아 좋아
오오오오오오오 참좋아 아주 좋아
오오오오오오오 좋아 좋아 좋아 좋아
오오오오오오오"
2017,43,심술,볼빨간사춘기,8155478,"노란 머리 볼에 빨간 홍조
빼빼 묶은 머리
but a girl with bobbed hair
나 신발 꺾어 신고 돌아다녀
Cuz I'm lonely 
내가 좋아하는 건
제일 잘하는 건
물어뜯기 꼬집기 깨물기
and 몰래 따라 걷기
with red sunglass
Hey Miss short skirt lady
손때 묻은 손수건은 좀 떼줄래
Hey 뭐야 긴 생머리 언니
헐 아이 컨택은
그만 부리고 그 손 떼
헝클어진 머리칼을 흩날리며
네게 건네 조금은
녹아 흘러내린 아이스크림
좀 따가운 시선 받으면 어때
네게 주려고 진득해진
손바닥으로 달려온 나야
너 진짜 귀여워 진짜 잘생겼어
그러니까 여자들이
자꾸 들러붙어
이거 뭐예요
저거 뭐예요
Or you have a girl friend
Hey Miss short skirt lady
손때 묻은 손수건은 좀 떼줄래
Hey 뭐야 긴 생머리 언니
헐 아이 컨택은 그만 부리고
그 손 떼
U know what I’m saying
헝클어진 머리칼을
흩날리며 네게 건네
조금은 녹아
흘러내린 아이스크림
좀 따가운 시선 받으면 어때
네게 줄려고 진득해진
손바닥으로 달려 온 나야
Woo Yeah 진짜 얄미운 너 yeah
나는 싫어 네가 볼 꼬집는 거
빨갛게 익은 내 맘 놀리는 것도
싫어 이렇게 심술 부리는 거야"
2017,44,피 땀 눈물,방탄소년단,30029173,"내 피 땀 눈물 내 마지막 춤을
다 가져가 가
내 피 땀 눈물 내 차가운 숨을
다 가져가 가
내 피 땀 눈물
내 피 땀 눈물도 
내 몸 마음 영혼도
너의 것인 걸 잘 알고 있어
이건 나를 벌받게 할 주문
Peaches and cream
Sweeter than sweet
Chocolate cheeks
and chocolate wings
But 너의 날개는 악마의 것
너의 그 sweet
앞엔 bitter bitter
Kiss me 아파도 돼
어서 날 조여줘
더 이상 아플 수도 없게
Baby 취해도 돼 이제 널 들이켜
목 깊숙이 너란 위스키
내 피 땀 눈물 내 마지막 춤을
다 가져가 가
내 피 땀 눈물 내 차가운 숨을
다 가져가 가
원해 많이 많이 많이 많이
원해 많이 많이 많이 많이
많이 많이
원해 많이 많이 많이 많이
원해 많이 많이 많이 많이
많이 많이
아파도 돼 날 묶어줘
내가 도망칠 수 없게
꽉 쥐고 날 흔들어줘
내가 정신 못 차리게
Kiss me on the lips lips
둘만의 비밀
너란 감옥에 중독돼 깊이
니가 아닌 다른 사람 섬기지 못해
알면서도 삼켜버린 독이 든 성배
내 피 땀 눈물 내 마지막 춤을
다 가져가 가
내 피 땀 눈물 내 차가운 숨을
다 가져가 가
원해 많이 많이 많이 많이
원해 많이 많이 많이 많이
많이 많이
원해 많이 많이 많이 많이
원해 많이 많이 많이 많이
많이 많이
나를 부드럽게 죽여줘
너의 손길로 눈 감겨줘
어차피 거부할 수조차 없어
더는 도망갈 수조차 없어
니가 너무 달콤해 너무 달콤해
너무 달콤해서
내 피 땀 눈물
내 피 땀 눈물"
2017,45,D (half moon) (Feat. 개코),DEAN,8109412,"Love love the stars
Love love the moon
별 다를 것 없이
똑같은 공기
똑같은 침대에서
보이는 천장까지
왜 별 이유 없이
공허한 건지
그저 몇 시간 째
멍만 때리는 게
처음에는
배가 고픈가 했었는데
No way no way no way
요새는
칸예 새 앨범을 들어도
뻔해 뻔해 뻔해
TV를 틀어 놓은 채
채널만 돌려 보네
But bae 별 의미 없네
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있지는
않을 텐데
너 없는 밤도
달은 떴다는데
보이지 않아
네 생각에 가려진 채 Yeah
마음이 기운 채로
판단이 설 리가
너 하나 없다고
내가 이럴 리가 없는데
자꾸 그 때로 또 되감기 돼
네가 있던 자리
그 자리 위 밤하늘까지 보여
저 반 쪽 짜리 달이
딱 지금 나의 모습 같지
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있진 않을 텐데
내일의 어둠이
저 달을 한 입 삼키면
둘이 만들었던
세계도 더 작아질 텐데
그리움만 꽉 차겠지
지루한 하루들을 보낸 후
보름달 하늘에 뜰 때쯤에는
우린 하나라고
떠들고 다닐 때만 해도
너는 너고 나는 나라는 게
이렇게도 명확해질지 몰랐어
서로 생각할 시간
시간 초과된 기분
더 지나면 서로
돌아오라고도 못 해
난 지금 돈키호테처럼
정처 없이 네 사랑을 꿈꾸네
난 네 눈만 봐도
텅 빈 이 맘을 다 채울 텐데
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있진 않을 텐데
Love love the stars
Love love the moon
딱 너의 반 반
반의 반이라도
내게 남았더라면
그랬더라면"
2017,46,썸 탈꺼야,볼빨간사춘기,30657307,"표현이 서툰 것도 잘못인가요 
나 차가운 도시에 따뜻한 여잔데
그냥 좋아한단 말도 안 되는가요 
솔직하게 난 말하고 싶어요
사라져 아니 사라지지 마 
네 맘을 보여줘 아니 보여주지 마
하루 종일 머릿속에 네 미소만 
우리 그냥 한번 만나볼래요
나 오늘부터 너랑 썸을 한번 타볼 거야 
나 매일매일 네게 전화도 할 거야
밀가루 못 먹는 나를 달래서라도 
너랑 맛있는 걸 먹으러 다닐 거야
넘넘 스윗한 넌 정말 달콤한 걸
넘넘 스윗한 넌
그냥 좋아한단 말도 안 되는가요 
솔직하게 난 말하고 싶어요
사라져 아니 사라지지 마 
네 맘을 보여줘 아니 보여주지 마
하루 종일 머릿속에 네 미소만 
우리 그냥 한번 만나볼래요
나 오늘부터 너랑 썸을 한번 타볼 거야 
나 매일매일 네게 전화도 할 거야
밀가루 못 먹는 나를 달래서라도 
너랑 맛있는 걸 먹으러 다닐 거야
사랑은 이렇게 생기는 게 아니겠어 
어쩌면 내 맘의 반쪽을 
네게 걸어보는 건데
나는 오늘도 네게 차일 것만 같아도 
난 한번 더 너에게 다시 달려가 볼 거야
나 오늘부터 너랑 썸을 한번 타볼 거야 
나 매일매일 네게 전화도 할 거야
매운 거 못 먹는 나를 달래서라도 
너랑 맛있는 걸 먹으러 다닐 거야
나도 그 애처럼 좋아요 좀 눌러줘 
나도 너랑 말 좀 할 수 있게 해줘
나는 풀이 죽어서 오늘도 포기하고 
뒤를 돌아볼 때쯤 나를 붙잡는 넌
넘넘 스윗한 넌 정말 달콤한 걸
넘넘 스윗한 넌"
2017,47,얼굴 찌푸리지 말아요,하이라이트 (Highlight),30310862,"오늘따라 유난히 웃지 않는
네가 왠지 슬퍼 보여
무슨 일이 있냐는 나의 말에
괜찮다며 고갤 돌려
너의 눈물 한 방울에
내 하늘은 무너져 내려
깊게 내쉬는 한숨이 내 맘을 찢어
난 너의 빛이 될게
그림자를 거둬줘 이제
그 천사 같은 얼굴에
작은 상처 하나도
너에겐 생기지 않기를 원해
너의 슬픔 조차도
나에게 모두 맡겼으면 해 Ma Baby
얼굴 찌푸리지 말아요
Baby 넌 웃는 게 더 예뻐
그렇게 슬픈 표정하지 말아요
널 보면 내 맘이 너무 아파 Oh Oh
그래 그렇게 날 보며 웃어줘 Oh Oh
그 예쁜 얼굴 찌푸리지 말아줘
숨기지 말고 내게 말해줘
아무 말 없이 널 안아줄게
내 품 안에서
네 상처 다 아물 수 있게
늘 아름다운 것만 담아주고 싶어
예쁜 두 눈에
미소만 짓게 해줄게 그 입술에
난 너의 빛이 될게
그림자를 거둬줘 이제
그 천사 같은 얼굴에
작은 상처 하나도
너에겐 생기지 않기를 원해
너의 슬픔 조차도
나에게 모두 맡겼으면 해 Ma Baby
얼굴 찌푸리지 말아요
Baby 넌 웃는 게 더 예뻐
그렇게 슬픈 표정하지 말아요
널 보면 내 맘이 너무 아파 Oh Oh
그래 그렇게 날 보며 웃어줘
그 예쁜 얼굴 찌푸리지 말아줘
모두가 떠나도 난 너만 있으면 돼
그렇게 내 안에서 행복하길 원해
널 지킬 수만 있다면
아깝지 않아 내 세상마저도
얼굴 찌푸리지 말아요
Baby 넌 웃는 게 더 예뻐
그렇게 슬픈 표정하지 말아요
널 보면 내 맘이 너무 아파 Oh Oh
그래 그렇게 날 보며 웃어줘
그 예쁜 얼굴 찌푸리지 말아줘"
2017,48,너였다면,정승환,8203900,"왜 너에겐 
그렇게 어려운지  
애를 쓰는 나를 
제대로 봐주는 게 
너 하나에 이토록 
아플 수 있음에 
놀라곤 해 
고단했던 하루 
나는 꿈을 꿔도 아파 
너였다면 어떨 것 같아  
이런 미친 날들이 
네 하루가 되면 말야 
너도 나만큼 혼자 
부서져 본다면 알게 될까 
가슴이 터질 듯 
날 가득 채운 통증과  
얼마나 너를 
원하고 있는지 
내가 너라면 
그냥 날 사랑할 텐데 
내 가슴은 한없이 바닥까지  
나를 둘러싸는 
모든 게 두려워져 
다 사랑에 빠지면 
행복한 거라니 
누가 그래 
뒷모습만 보는 
그런 사랑하는 내게 
너였다면 어떨 것 같아  
이런 미친 날들이 
네 하루가 되면 말야 
너도 나만큼 혼자 
부서져 본다면 알게 될까 
가슴이 터질 듯 
날 가득 채운 통증과  
얼마나 너를 원하고 있는지 
내가 너라면
그냥 날 사랑할텐데
이미 너는 내게
대답한 걸 알아 
대답 없는 대답의 의미
다 알면서도
난 모르는 척 맴도는데
요즘 나는 어떤 줄 아니 
편히 잠을 잘 수도
뭘 삼켜낼 수도 없어
널 바라보다 점점 망가져
가는 날 알긴 할까
죽을 것 같아도
넌 내게 올 리 없대도 
딴 곳만 보는
너란 걸 알아도
그런 너를 난
놓을 순 없을 것 같아"
2017,49,I Miss You,소유 (SOYOU),30177818,"바라보면 자꾸 눈물이 나는 건
왠지 몰라도
돌고 돌아 내게 오고 있었나요
피해지지 않는 그 사랑
I love u love u love u
인연인 걸 느꼈죠 난
And I miss u miss u
나의 운명인 사람
슬픈 눈빛으로 왜 나를 보나요
울지 말아요
한 눈에 날 알아본 건 아닌가요
이제서야 왜 내게 왔죠
I love u love u love u
인연인 걸 느꼈죠 난
And I miss u miss u
나의 운명인 사람
몇 번을 태어난대도
그대가 어딜 숨어도
나는 그댈 찾겠죠
다신 우리 헤어지지 마요
내 곁에서
떠나가지 말아요
떠나가지 말아요"
2017,50,이 소설의 끝을 다시 써보려 해,한동근,5398990,"시계가 반대로 돌아가고 있어
TV속 영화가 되감아지고 있어
내렸던 빗물이 올라가고 있어
잊었던 기억이 돌아오고 있어
도로 위에 차들이 
반대로 달리고
온 세상의 모든 게 다 
거꾸로 움직여
지금 나는 계속 반대로 
뒷걸음질 치며
그날의 너에게 돌아가고 있어
운명 같은 만남 너무 아픈 결말
난 이 소설의 끝을 
다시 써보려 해
내 한 권의 사랑 마지막 장면엔
니가 있어야 해 
그래야 말이 되니까
한 장씩 한 장씩 뒤로 넘겨 지며
아팠던 일기가 지워지고 있어
가루 낸 사진이 모여들고 있어
버렸던 미련이 돌아오고 있어
삼켰던 내 눈물이 
다시 뱉어지고
뱉었던 그 모진 말은 
다시 삼켜지고
지금 나는 계속 반대로 
뒷걸음질 치며
그날의 너에게 돌아가고 있어
운명 같은 만남 너무 아픈 결말
난 이 소설의 끝을 다시 써보려 해
내 한 권의 사랑 마지막 장면엔
니가 있어야 해 그래야 말이 돼
여기야 우리가 이별한 
그 슬픈 페이지
내 앞에서 니가 서서 울고 있어
너에게 묻고 싶어 너만 괜찮다면
난 이 소설의 끝을 다시 써보려 해
내 한 권의 사랑 마지막 장면엔
니가 있어야 해 
그래야 말이 되니까"
2017,51,나로 말할 것 같으면 (Yes I am),마마무(Mamamoo),30488202,"나로 말할 것 
같으면 자신감 있는 여자 
말하자면 느낌 있는 여자 
자신 있으면 나를 따라 해도 돼 
뒤따라와 뒤따라와 
Follow me E Ae Ae 
화장은 옅게 귀찮으니까 
노출은 안 해 그럴 필요 없어 
이상해 좀 특이해 평범한 게 더 싫어 
이런 내 모습 부모님께 감사해 
Me Me 4 with Sun 
생각 말어 정신은 High Class 
눈치 보지마 네가 바로 Vogue 
Hello Bonjour nihao 안녕
세계각국마다 매력이 있듯이
나로 말할 것 같으면
겨울에 민소매 입으면
여름이 되는 거야 I love Ya
Introduce My Self
나로 말할 것
같으면 자신감 있는 여자
말하자면 느낌 있는 여자
자신 있으면 나를 따라 해도 돼
뒤따라와 뒤따라와
Follow me E Ae Ae
Yes I am 나로 말할 것 같으면
Yes I am 아주 건방져
편한 게 좋아 그게 나니까
돌려 말 안 해 숨기지 못해
건방져 신경 안 써 나를 모르는 소리
그냥 내 멋대로 내 식대로 해
My name is 문스타
어디까지나 그냥
내 취향이니까 예민하지마
컴플렉스 Nothing 슬렉스 셔츠 로퍼
클래식한 스타일로
난 나를 표현해 My Baby
아직까지 말꼬리 잡는 너
Take off the blind
Drive 내 차에 타
자 자 나로 말할 것
같으면 자신감 있는 여자
말하자면 느낌 있는 여자
자신 있으면 나를
따라 해도 돼 해도 돼
뒤따라와 뒤따라와
Follow me E Ae Ae
Yes I am 나로 말할 것 같으면
Yes I am Follow me E Ae Ae
Yes I am 나로 말할 것 같으면
Yes I am 볼이 뚠뚠해
V라인보다 동그란 내 얼굴이 좋아
나만의 Some special thing
쌍꺼풀 있는 눈매 보단
나는 내 눈 무쌍이 좋아
웃을 땐 인디언 보조개와 코 찡긋
아주 칭찬해
나로 말할 것 같으면 말할 것 같으면
아주 시크해
나로 말할 것 같으면 말할 것 같으면
Introduce My Self
쟤 쟤 쟤
나로 말할 것 같으면
자신감 있는 여자
말하자면 느낌 있는 여자
자신 있으면 나를 따라 해도 돼
뒤따라와 뒤따라와
Follow me E Ae Ae
Yes I am 나로 말할 것 같으면
Yes I am Follow me E Ae Ae
Yes I am 나로 말할 것 같으면
Yes I am
아주 건방져"
2017,52,Fine,태연 (TAEYEON),30278209,"찢어진 종잇조각에 
담아낸 나의 진심에
선명해져 somethin' bout you
Yeah 나를 많이 닮은 듯 다른
넌 혹시 나와 같을까 지금
괜한 기대를 해
하루 한 달 일 년쯤 되면
서로 다른 일상을 살아가
나는 아니야
쉽지 않을 것 같아
여전하게도 넌 내 하루하루를 채우고
아직은 아니야
바보처럼 되뇌는 나
입가에 맴도는 말을 삼킬 수 없어
It’s not fine
Ah- Ah- Ah- Ah- 
It’s not fine
머릴 질끈 묶은 채
어지러운 방을 정리해
찾고 있어 somethin' new
가끔 이렇게 감당할 수 없는
뭐라도 해야 할 것만 같은 기분에
괜히 움직이곤 해
하루 한 달 일 년 그 쯤이면
웃으며 추억할 거라 했지만
나는 아니야
쉽지 않을 것 같아
여전하게도 넌 내 하루하루를 채우고
아직은 아니야
바보처럼 되뇌는 나
입가에 맴도는 말을 삼킬 수 없어
It’s not fine
Ah- Ah- Ah- Ah- 
It’s not fine
의미 없는 농담 주고받는 대화
사람들 틈에 난 아무렇지 않아 보여
무딘 척 웃음을 지어 보이며
너란 그늘을 애써 외면해보지만
우리 마지막
그 순간이 자꾸 떠올라
잘 지내란 말이 전부였던 담담한 이별
아직은 아니야
바보처럼 되뇌는 그 말
입가에 맴도는 말을 삼킬 수 없어 
It’s not fine
Ah- Ah- Ah- 
It’s not fine
Ah- Ah- Ah- 
It’s not fine"
2017,53,all of my life,박원,30550388,"너무 힘들어 삶에 치이고 
되는 것도 없고 
가족도 안 보이고 
언제부턴가 나도 중요하지 않고
없진 않지만 더 많이 가져야
사랑도 이어갈 수 있는 이 세상에서
all of my life
you are all of my life
그러고 보면 나 
너를 만나 참 많이 변했어 
꿈이 생기고 네가 가진 꿈도 
이뤄주고 싶었어 나 그러려면
더 높은 곳에 올라가야만 했어
더 많은 것들을 가져야 가능했어
다 가질 때쯤
사랑보다 꿈이 더 커졌어
all of my life 
내가 힘이 들 때
you are all of my life 
네가 날 채웠는데 
다른 어떤 걸로 나를 채워봐도 
all of my life 
you are all of my life 
채워지지가 않아 
그렇게 우리 바라왔고 
간절했던 거잖아
이젠 내방에 가득한데 
나도 아무것도 없는 
방 안에서 넌 혼자
이렇게 주저앉아 울고 있었니
all of my life 
넌 내 전부인데 
이 모든 게 다 무슨 소용 있는데 
어디선가 이 노랠 듣게 된다면 
all of my life 
all of my life 
네 이야기가 맞아"
